8.135852449716800550e-01, 6.727415431110487232e-01, -3.288032110795371336e-03, -1.333666832704290435e-02, -4.141567244182084440e-02, 1.064203511627105220e-01, 5.707675270385267202e-02, -3.827568010270463589e-02, -7.141754500068674127e-02, 7.834970049485817656e-02, 1.487352708179587313e-01, -6.472970930465655678e-03, 
6.571954996536921723e-01, 5.053449902145115136e-01, 2.860116047246396009e-01, 1.355087860349387663e-01, -8.817629699267590104e-02, 3.308160992296960146e-02, 1.877879870312475219e-01, 2.188092896526598954e-02, 3.656136870510518638e-02, 2.478227730828683473e-01, 3.240712108393462715e-02, 1.226242120422752629e-01, 
9.641088994075713847e-01, 7.091416345330411319e-01, 1.924403413146102138e-01, -6.155920668057052181e-02, 1.494278274609555091e-01, -8.727491634184993130e-02, -4.787917827310993191e-02, 9.681593086524925562e-02, 9.164757260835038055e-02, -4.712583830772869992e-02, -1.121171477367007979e-01, 6.594888544223226345e-02, 
2.935007455323971337e-01, 1.057079348217481174e-01, 1.260403702122106506e-01, -6.949283171969770911e-02, 1.549331969540424792e-01, -1.484140578957096057e-01, -8.841341514594919238e-02, -1.258351579716826818e-01, 2.811125059340251545e-02, -3.479848421872022701e-02, 1.682991319243843514e-02, 3.837007156693626742e-03, 
3.207251337978597183e-01, 4.529903716392674196e-01, -5.150900936560417337e-02, -9.578444356613427524e-02, -1.924885280032195443e-03, 9.040024406927302247e-02, 7.758145507281956343e-02, 5.022663704708530547e-02, -1.629770259804318999e-01, 1.441913080179008932e-01, -1.057745920488956243e-01, -9.653068789283926476e-02, 
7.411472356772086378e-01, 2.570416911083296951e-01, 1.105973476476330708e-01, 1.972891350239754440e-02, -4.230819561328061362e-02, -1.140073429545331724e-01, -1.565796464361887642e-03, -1.536336348964070508e-01, 5.778136445833781387e-02, 1.079388470261986449e-01, -2.171910978241010926e-01, -5.004106818623052511e-02, 
8.881207842065692581e-01, 3.852835384693766851e-01, 5.518767374259011399e-02, -9.067004973241210575e-02, -9.177043981066854150e-02, -4.621083893620881594e-02, -7.055915759601502635e-02, -6.695354889667427811e-02, 1.886821508805597292e-02, -1.962298781314397444e-01, 4.114779018346273465e-02, -1.050364130999748569e-01, 
8.279587452812202653e-01, 3.888388699780331859e-01, 5.278222335054633813e-02, -3.860400269305817172e-02, 1.928653991554769576e-01, 1.677168698779805678e-01, -2.325550267746654201e-02, -2.865682890166263222e-02, -5.362787028200123596e-02, 1.577382253611294902e-02, 1.747664258907901669e-01, -7.098510583212292412e-03, 
6.555640530773508834e-01, 6.388013602214936970e-01, 1.676429574549118395e-01, 3.712290986172452067e-02, -6.141998908338300311e-02, 8.709481688099784957e-02, 3.059844687696620588e-02, 5.244830939684979459e-02, 1.411778578411752583e-01, -1.414889531601881134e-01, -5.003289626495841663e-02, -7.677908431059686858e-03, 
6.793223231301876996e-01, 6.269314803464012265e-01, 9.619939178724923323e-02, -1.714698137797341648e-01, 2.376223521772403632e-02, -7.439878976123510609e-03, -1.251452421759962907e-01, 8.811314266193092520e-03, 2.862780901257573271e-02, 5.052235828972034826e-02, -1.086756901260129415e-01, -1.044666522871278910e-02, 
4.796184680588662097e-01, 5.366905663840220164e-01, -4.113386596141928309e-02, -2.250898692916812327e-01, -1.856489968262129142e-01, 1.394321689190317626e-01, 2.101687113475118329e-01, 4.144985198196676768e-02, -1.533234564934000399e-01, -2.671409369662602201e-02, -9.874017948780683396e-02, 1.198927494962664844e-03, 
6.603984846231122363e-01, 3.372210941180440180e-01, 1.220707457110386043e-02, 1.379744700009448988e-01, -3.980725682032380808e-02, -1.274660122334905499e-01, 1.163956512238705221e-01, 2.046568420714207567e-02, 5.289337286174726482e-02, 1.818667071147135259e-02, -2.351511598371400918e-02, 6.126756697720783101e-02, 
8.103082754596285797e-01, 2.927841237303641653e-01, 5.192498102899477386e-02, -1.050624818260499638e-01, -3.570557860193245697e-02, 6.738259045661924851e-02, 1.549553589670745954e-02, -8.548666299892588097e-03, 2.716094188124987610e-02, 1.000385741485190078e-01, -8.825476858945165148e-02, -4.506273519946825401e-02, 
6.289117175934100246e-01, 1.067109851356474737e-01, -2.254247368404971481e-03, -1.531327748202043239e-02, -2.085291482129981167e-01, 5.345396257703403237e-02, 3.055715875971401832e-02, -8.259669488775935042e-02, 1.195513834637245559e-01, 1.269731212137873919e-02, -8.643401288590170373e-02, 7.134830066955635819e-02, 
7.122555046166424431e-01, 3.580475628698120971e-01, 3.891652174315149339e-03, -8.819804467884256871e-02, 2.331906718140840454e-02, 1.189597435249894336e-01, 1.280189570231002882e-01, 2.811803619866966586e-01, -3.509283602715505129e-02, -9.839739507496150783e-02, -1.065784946199451189e-01, -5.373391117270846090e-02, 
6.756335630812643211e-01, 3.148013851133034113e-01, 3.279976639362044283e-02, 1.001519186316653515e-01, -4.862766539697138679e-02, 3.605588695245780240e-02, -4.316175500550285121e-02, 5.678915073883864656e-02, -3.316633515988681030e-02, 4.724777061329397954e-02, -1.084447041975713510e-01, -8.900901694572015480e-03, 
6.789908435938969422e-01, 7.278293229395614850e-01, -8.286127951278540738e-02, 9.357948395750546877e-02, 1.108946937806672833e-02, -5.186243305062882697e-02, 3.332949003165992796e-02, -3.164725430912537080e-02, -4.309110019106429657e-02, -3.898680893990465711e-03, 1.112868791540209817e-01, -8.399388697033700890e-02, 
5.406626920841964834e-01, 6.189804748637952603e-01, 2.378726803691395136e-02, -2.717442232639329450e-02, 1.901379905409663063e-01, -4.641296031185223464e-02, 1.442194650502785780e-01, 4.707232624946631333e-02, -3.170064629593227767e-02, -8.075412373560322127e-03, -7.655317928459377981e-03, -1.187182291241728471e-02, 
3.985344361362414545e-01, 3.421976194608133959e-01, -8.456789488954011280e-02, 9.980428740621431760e-02, 3.923512875991205101e-02, -4.567401793957556050e-02, -1.593906246060333154e-01, -4.472175300227974187e-02, -7.489542494089627966e-02, 4.159751463036472779e-02, -4.712385277077568713e-03, -3.751383183816796307e-02, 
5.740090322776465470e-01, 3.561962838087081029e-01, 1.418229167696047621e-01, 1.635590921887201260e-02, -5.479694629713095788e-02, -8.020428855543293434e-02, 5.263833511430522638e-02, -7.326628036862180282e-02, -5.964035366404986382e-02, 4.392381792170395143e-03, -3.396761458074548656e-02, -4.266102966578344535e-02, 
9.640933170438911182e-01, 3.967585282832715166e-01, 1.611060481072957391e-03, 8.103453749527726735e-02, -7.499853877530575363e-02, 2.476910229410114739e-02, -3.709971790865300434e-02, 6.797565206096282953e-02, 2.497221425864235012e-02, -8.433966639236489468e-03, -8.335592927837273333e-03, -5.518266286809002386e-02, 
8.484434287745752368e-01, 5.902797275329695337e-01, 1.398043268324168087e-01, -7.453715983908551501e-02, 1.878839850806195144e-02, 2.479457959131107711e-02, 7.579048635408590362e-02, 2.418234885803401471e-02, -1.862770025508669047e-01, -5.048126651841552265e-02, 5.807344192674160355e-03, -9.325472313051062778e-02, 
6.905682415202891722e-01, 2.487512339024129382e-01, -9.805273144934582852e-02, 3.416676668441365888e-02, -6.647029145752495621e-03, -8.819128715850547973e-02, 1.644402884332485382e-02, -3.675695767324077632e-03, 6.230122490693976861e-02, 5.584301816103464516e-02, 1.168518881370928936e-01, 5.602219292999262995e-02, 
6.635136180111967930e-01, 4.774038951829325805e-01, 2.308073455601030236e-02, 3.633579513780151732e-02, 6.544659383225731077e-03, -1.976667637684193651e-02, -7.538406830770376377e-02, -2.797105311208950354e-02, 5.627775896396439159e-02, 5.388046238048481602e-03, 1.282833017313608215e-01, 9.261688236037275701e-02, 
4.886415546470628257e-01, 3.630142362666489708e-01, 2.103176539518154808e-02, 6.272805451076994554e-02, -1.324599371272159806e-02, -1.904912286600161930e-01, -7.053229261881521772e-02, -2.133636882066597407e-02, -1.466241133704373756e-01, 9.554731461582130492e-03, 2.474179055906961244e-01, -1.162548970327352549e-02, 
9.026880335089116913e-01, 2.807892918769885893e-01, 3.183277069874820842e-02, -1.280045032447092446e-01, -1.175056653226297931e-01, -2.694751082207938811e-02, -3.688136215590141070e-02, 2.101981732818216861e-02, -9.668748319108860789e-02, -8.466916564181507787e-02, 6.430404812542374121e-04, -6.160190717859746062e-02, 
6.271367595834974606e-01, 6.010606797973616633e-01, 6.525606969957679915e-03, 1.987712250094321800e-02, 5.811155256836478267e-02, 3.233010803423224527e-02, 1.955601913011939808e-01, -2.309596066283878951e-02, -3.499174887206132206e-02, 1.052584572015526909e-01, 4.491061654765210465e-02, -8.246390162205682189e-03, 
1.090881425011873018e+00, 4.412971114114341287e-01, -1.743219508261388273e-01, -2.175720419202214692e-02, 2.433946496545419044e-02, 1.433977497574150106e-01, -4.046919111610305930e-02, -1.874467926511488164e-02, 6.165776804094781627e-02, -5.970018499866391187e-02, -1.084588564097899860e-01, -5.113171524062378598e-02, 
8.803658258947260062e-01, 5.336014430427857835e-01, -9.866813133454756246e-02, -3.341953659397368243e-02, -2.619726350410571739e-02, -4.196663985608487836e-03, -5.484059147985426153e-02, -2.167113948443736334e-03, -8.966556107255771457e-02, 8.360563211505876724e-02, -6.632925412285976818e-02, 1.168342476828344717e-01, 
8.350952316418958077e-01, 4.152726418150788357e-01, 6.042779509510728952e-02, 6.365666627472128802e-02, 5.811633475821204736e-02, 1.402407835594332020e-01, 5.897201057705503922e-03, -5.722376095629091303e-02, 5.394223090166736650e-02, 1.380635555195215865e-02, -5.083830290195275048e-02, 2.021168604481213271e-02, 
6.659727158100069433e-01, 3.569789162366657220e-01, -9.565117531973757470e-02, -7.331308084827183047e-02, 2.303665711287071483e-02, -6.323230522276342136e-02, 1.005189694223060509e-01, 1.557335666212252279e-01, -2.526100188763718071e-02, -1.428249912076376138e-01, -5.425181538914937429e-02, -2.610805930012824808e-02, 
6.620106439989767999e-01, 1.090013978655134386e-01, -3.218634118823888307e-02, -2.418828188151977421e-01, 9.090068126721979891e-02, -3.301759727791966220e-02, 8.466458731583959008e-02, 6.897289226001829254e-02, -1.907285211349906903e-02, -1.080969530767543763e-01, -7.878447132809900111e-02, 5.201462192826148551e-02, 
4.369450421641266069e-01, 7.150223315335338947e-01, 2.144404824507389548e-02, -1.551353653032544189e-01, -2.463540871153061754e-03, 2.954437451630900768e-02, -1.926027616830225386e-01, -1.805379958718199285e-01, -2.773749015516273342e-02, -1.472487705383349922e-02, -5.464155987727645214e-02, -9.047565471524514347e-02, 
4.775512059259010567e-01, 2.241831940233562914e-01, 9.314141584288200548e-02, 1.331896379061395588e-02, 2.226786879084731441e-01, 8.858949847899207086e-02, -4.469941428630073987e-02, -4.675525246919744887e-02, -4.168794095537751293e-02, 2.041319434712439429e-01, -5.872251102314391541e-02, -6.262331291284956025e-02, 
5.349396166012265752e-01, 6.062934989428090393e-01, 4.038015850161115472e-02, -3.698307885320068628e-02, -2.882724192897668375e-02, -3.322909233549266490e-03, -1.972070866654441201e-01, 7.133824878253197666e-02, -2.507965298867723819e-02, -9.296901887008122978e-02, -9.077024190831024103e-03, 5.170649044480165463e-02, 
6.954596143626845528e-01, 5.542346361805630117e-01, -3.793791617620683593e-02, 1.104099762324632916e-01, 1.405510890851036643e-01, -2.140207474801610055e-02, -1.388736600617166417e-01, 8.503524598680982372e-02, 9.648146761016505868e-02, -1.329746324302261487e-02, 6.400725477108902550e-02, -5.351228621819984627e-02, 
4.828896862852120053e-01, 7.312843850276786739e-01, 3.283853783311369012e-02, 3.372418903890449758e-03, 9.709351795562180115e-03, -1.127130324648817905e-01, -1.497032506101052263e-02, -6.277849835120233313e-02, -4.387449149233750567e-02, -3.061247899957379726e-02, 2.919062939427599992e-02, -1.682870983169278481e-02, 
7.935825576841862850e-01, 2.612962739045288085e-01, 3.007159774576224909e-02, -1.392730830029622951e-03, 2.033181686110473729e-01, 1.070394004741884730e-01, -1.788830703350312648e-02, 6.674543726287202050e-03, -3.618566400010703871e-02, -1.113390032017485959e-01, 1.200626825635043721e-01, 4.432614738997413262e-03, 
4.872831143032851364e-01, 4.617325786693927125e-01, -9.813084857773107794e-02, 1.455408665435163895e-01, 1.586181313169232332e-01, -3.688885927990190328e-02, 1.355413434077741286e-01, -1.852532133078667598e-01, 3.657246543828212432e-02, -6.211989522305784786e-03, -2.510458707886389570e-02, 5.264487085263753335e-02, 
7.553808501441156009e-01, 6.521602569244406844e-01, -3.096442423182097989e-02, -3.868552472796586705e-02, -2.363551930658127145e-02, 7.550666339637233937e-02, 4.205882429232925962e-02, 5.313145548106869981e-02, -9.036582584880653579e-02, 8.243953642422671702e-02, -1.010642398085934701e-01, -1.663812913770393864e-01, 
7.526270736459947930e-01, 1.581597858540385593e-01, -6.271334963010843748e-03, -6.721606438110799830e-02, -4.245948718248285930e-02, -9.777057616080473551e-03, 1.860287622887208140e-03, 7.561356823722378828e-02, 5.539054649102561484e-02, 6.169661473630477788e-02, -1.169496226552936384e-02, -3.529272174183532146e-02, 
5.270672823350694980e-01, 1.067936067078725237e-01, 6.013311155455944995e-02, 5.300611034161585577e-02, 1.385847779277996905e-01, 6.755565169445333640e-02, 8.203878298445752004e-02, 6.644605552007373794e-02, -2.042715451901248869e-02, -4.607336254938240727e-02, 6.693871534894717604e-03, -8.781591193732458944e-03, 
5.253680961218419876e-01, 1.900101255677468792e-01, 3.171432744886722166e-02, 4.746631013472476894e-03, -1.896888866095701176e-01, -1.590088990569214766e-01, -5.456030898814459573e-02, 5.666979103229269343e-02, 1.874159653071618206e-02, 3.102210178953161007e-02, 8.604015482773157142e-02, 2.354160040215728597e-02, 
7.001689293707819006e-01, 1.305469559097849341e-01, -2.534971884402849318e-02, -4.253781967681694726e-02, 1.306363077306680331e-01, 3.527842941002751198e-03, 6.323288991223301181e-02, 7.541721216586784460e-02, 1.111137975923795346e-01, 9.012505428231940008e-02, 7.934853049944193271e-02, 4.474865841574689196e-02, 
8.566678494000362631e-01, 5.096620182259601339e-01, -1.363830925178224629e-01, -1.301593911523870883e-01, 3.158243217778078371e-02, -2.437481365235038069e-02, 3.150863160915606115e-02, 8.473807360763497068e-03, -1.947505668642870655e-02, -5.471167090659471294e-02, -2.769362653848151182e-02, -2.038713842090842526e-02, 
8.211273274719301796e-01, 6.294432668331413350e-01, -3.869297438042171994e-02, -1.337791617502451236e-01, 7.292570675986539963e-02, 7.357323585948856437e-02, -4.566664143871947829e-02, -8.096860740562254743e-02, -1.821738147765056617e-02, 7.123661551188348318e-02, 2.356969802409249540e-02, -2.457013830183390687e-02, 
6.928493151763571722e-01, 6.022315390075921870e-01, -1.303232524676820325e-01, -7.290813275660160131e-02, 1.494790293913613594e-02, 3.276203765118507281e-03, -5.659248257517856401e-02, 4.579346696175311954e-02, 6.837608983553547515e-02, -6.513887770102783081e-02, 1.805047594844396697e-01, -2.114224888882210163e-02, 
8.232582043769453017e-01, 6.361319289207658656e-01, -3.844781380704298535e-02, 1.679894991928197398e-02, 5.095536273494598312e-02, -1.857101093822006999e-02, -1.175313224785044797e-02, -6.214371562442116536e-04, 7.060530880878533588e-02, 1.020499431490477261e-03, 7.742989100497042754e-02, 2.722265819119353263e-03, 
6.823443119544907454e-01, 3.710832317252855672e-01, -1.635316733980287374e-01, 1.813844382108531147e-02, -2.113730931243303079e-01, -1.657649601959396840e-02, -1.041826985866729227e-01, -2.652387572083393999e-02, -4.635041768462296735e-02, 1.293542018730837184e-01, 1.116903953774334574e-01, 1.616513849000007774e-02, 
6.904540727149172108e-01, 5.992389051413457013e-01, -6.280669962278408180e-02, -8.029317449343178342e-03, -9.317557336037179949e-02, 4.412551506323392908e-02, -9.571126354591622670e-03, -6.233342287096362705e-02, -3.458558602566040932e-03, -2.593034649666052516e-02, -6.435523596932178625e-02, -2.598867896553855653e-02, 
9.076873433079206688e-01, 1.698978825348899102e-01, -1.164470122031915873e-04, -7.023270992759186350e-03, 9.499582678849834150e-02, -4.057821409462596812e-02, -1.721058093638861142e-01, -1.746297958023635688e-01, 8.924144712040170402e-02, -2.789024878526352724e-02, -1.022195718578074453e-01, 9.343029884972461896e-02, 
5.653080321066712433e-01, 4.514740366135657212e-01, -1.940873230774260022e-02, -9.459884902665636683e-03, -6.345041680206123247e-02, 2.925925078553839181e-02, 5.957407407753191608e-02, -6.156666983133041171e-02, 9.613545658211394840e-02, 1.240199692210226523e-01, 5.237584445800591570e-02, -9.100285058398487059e-02, 
6.012383876703215613e-01, 3.369940237018791418e-01, -8.218587038442502768e-02, 3.916943552632077240e-03, 8.527120745894491149e-02, -5.063215941240644530e-02, -8.026615663178036930e-02, -6.373749789801694265e-02, 6.914452392526855562e-02, -4.388885008205715976e-02, 1.026774409448479031e-01, 3.825817555816106701e-03, 
6.798438675962289457e-01, 2.192874580370169912e-01, -3.630052514266510211e-02, 1.635257531921752161e-02, 4.996792639051551854e-02, -7.747806860128862716e-02, -5.305108551838243203e-02, -5.409528654869461689e-02, -2.109587312805041859e-02, 1.006705856851940195e-01, 6.556121767055722582e-03, -1.301587829127897299e-02, 
9.219804754305505057e-01, 5.233894736740878351e-01, -2.603732453940549307e-02, -2.999103944138189429e-03, 8.695861859020218021e-02, 2.397745392726642610e-02, 9.238097640882879380e-02, -1.266670504722064439e-01, -9.926569530656666196e-02, 7.702038236766224621e-02, 4.281518243659598877e-02, 6.146134321026140712e-02, 
2.534911021808027853e-01, 3.535830340090876933e-01, -2.580165905183566533e-02, 4.982376029075661315e-03, 1.395285442880767612e-01, -1.537898757192151800e-01, 9.235565491202964855e-03, 1.263816415682332273e-01, 1.846680022240240260e-04, 6.372775449306143647e-02, 2.846924027734869245e-02, -8.823819262222051818e-02, 
5.670961454710623517e-01, 6.842102838763500783e-01, -6.895537014412921051e-02, -6.760080347102355447e-02, 9.364485160322748303e-02, -6.583342675911366126e-02, 5.519521818999621049e-02, 9.370600128420028541e-02, 1.028337455509302223e-01, 6.056807681198967536e-02, 5.743844558451266513e-02, 1.215447950688522752e-02, 
5.059048229505358485e-01, 5.343910258556257009e-01, -1.066761234885069132e-01, 9.091236528043934034e-03, -1.153236724539007940e-01, 8.281873489057607618e-02, -1.283059248271803399e-01, 8.763353541146350068e-02, -2.048383314391054311e-02, -9.819431890574865929e-02, 6.371060883640451700e-02, -1.575885009964191064e-01, 
8.064081531954643278e-01, 3.167775404143403639e-01, -1.106613740861816519e-01, 1.323526486833690452e-01, 8.655956660313944562e-02, 1.310224614638717811e-01, 1.354668485999852012e-01, -1.484107628129318901e-01, 2.213342766715818699e-02, 7.117595449477850944e-02, -7.308332800081564218e-02, 8.807067673101838176e-03, 
4.853548303992020196e-01, 1.400472973192954385e-01, -1.657310936343090249e-02, 1.358965380808416779e-01, 1.646288174805840554e-01, -4.678435829929035450e-02, 4.818783913633668814e-02, -4.344736662237674851e-02, 1.343147934223592743e-01, 1.969551751729439193e-01, 7.961481698910011229e-02, -2.093681252216964550e-01, 
5.241220244129272121e-01, 1.708842782995577680e-01, 7.020861836476019469e-02, -6.685432403173578730e-02, 2.211159757390647809e-02, -5.030925990935728592e-02, 4.505992311080639010e-03, 1.237992647444797339e-01, 1.602913202362972467e-01, -1.340071993590366550e-01, 7.091629988655351324e-02, 1.194934093747305193e-01, 
6.421168846250319140e-01, 2.214256537592087515e-01, -8.906886445063318114e-02, 1.078059813554729657e-01, 1.713297842131998247e-02, -6.298068897344318018e-02, 1.426320617254724921e-01, 1.284923943888400255e-01, 5.576656108240434645e-02, 1.509790897518754060e-01, -1.083796589104231156e-01, -4.312322789503440432e-03, 
4.595475735058978106e-01, 5.299067483719159810e-01, -9.588307266083770375e-02, 6.529729942099814222e-02, 1.491525514324684443e-01, -3.367339177611028411e-02, 2.194882945397876040e-02, 1.199826806161734261e-01, -1.389962193796978607e-01, 1.049444433114283953e-01, -9.607360663259920108e-02, 1.529515824537963642e-01, 
7.405525656450729910e-01, 3.194391293349128635e-01, -5.674873766649438794e-02, -9.329271964950121288e-02, -2.270328368452285972e-02, 1.108513879181860229e-01, 1.727952375646563954e-01, -1.087548681442995248e-02, -7.780592138159055093e-02, -7.469761353789718117e-02, 3.813018381108660565e-02, -6.599853669494087915e-02, 
9.154069569359297720e-01, 4.108962007697921082e-01, 1.247110515141701403e-01, -5.806885248705782876e-03, -2.944460390911859959e-02, -3.718445120091397327e-02, -3.258884353855642790e-03, -5.554570310023834029e-02, -4.456592049574318454e-02, 3.194916591286012242e-02, 1.858330286121697428e-01, -1.203163796028290933e-01, 
6.946458547504879011e-01, 5.250275157023092110e-01, 1.273535967473071566e-02, -3.756341123857720368e-03, -7.566630193627971179e-02, -1.000581747807634779e-03, 6.829517585045041805e-02, -6.081765928641889168e-02, -9.390667142689841651e-02, -6.402582817009673868e-03, 2.900542603794162289e-02, -8.674308614602849882e-03, 
6.050754931447036578e-01, 6.775623746728705044e-01, 2.268191108601388950e-02, -1.881453749378490248e-01, -2.908580033114815389e-01, -1.932833131584064945e-02, 9.890948224274695444e-02, -5.909004384980910685e-02, -4.047034938341969451e-02, 4.111797010542934949e-02, 1.505933115212970408e-01, 2.859912740136378445e-02, 
9.674459591513511203e-01, 6.358270869084940990e-01, -6.285942679970582536e-02, 1.296515432226559017e-01, 2.716714467415588460e-02, -1.354987876404873115e-01, -2.603755714594687201e-02, 2.463837664626459742e-02, -4.924129532907590978e-02, 3.702577095504213517e-02, -7.513232431200832229e-02, 3.931259518756950039e-02, 
6.969633273935514906e-01, 4.593414217340116568e-01, 1.410663258619427873e-01, -2.477705903189417191e-02, -3.060762189816279219e-02, -2.295998473490449762e-02, 1.220457724917099335e-01, -2.264738963438525307e-02, -1.892271519748811755e-03, -1.292709546231959016e-02, 9.021935125731625482e-02, -1.050614319963388138e-01, 
7.888208867447739081e-01, 7.238052081551038519e-01, 9.360169139762908319e-02, 1.048113913538435693e-01, -9.854071872687831558e-04, 3.441078391980537804e-02, 3.063543559150220391e-02, -4.653031138092249275e-02, 3.386680116701375198e-02, 4.615181789304848015e-02, -3.696231128926131398e-02, -1.058894747331027286e-01, 
7.415865965835871654e-01, 5.745535686532439179e-01, 8.864871257477164451e-03, 5.712191591209866276e-02, 1.849535467915613407e-01, -1.156801781069481810e-01, -1.117050346876768269e-01, 9.566074750138485461e-02, 1.152005770895613013e-01, 7.716027733544776612e-02, 1.315462676216756222e-01, 5.037134254784359638e-02, 
4.710527418462773230e-01, 5.339490577137459004e-01, 9.291645908821390132e-02, -8.880486532163064939e-02, -3.768800832354675390e-02, 6.914988175512007005e-04, -2.432766554061318101e-02, 1.203791552317338559e-01, -4.201754444024220769e-02, 8.956315661414368523e-02, 6.105752812486908015e-02, -6.491009560266996700e-03, 
5.547685670796560498e-01, 4.044581367521488113e-01, 1.973495436294832872e-01, -1.853700774814142152e-02, 2.515489635619861386e-01, -2.854132599907337198e-02, -1.582855707696367159e-02, -9.800074173923674359e-02, -3.651037630718499682e-02, -5.244461339352978618e-03, -3.406556313068569153e-02, -8.314634123878708594e-02, 
3.930516457748091663e-01, 6.634549799047599894e-01, 3.775798318023487060e-02, -2.379413563564290041e-02, 1.065032244554961205e-01, 9.412012344582186552e-02, -1.160694780627521822e-01, -2.875369761365906968e-02, -1.032490732297637742e-01, -9.060745409493500824e-02, -5.287654155932128980e-02, 5.895936136606580447e-02, 
9.028873367112421056e-01, 2.213175855730706854e-01, -2.608641270161658754e-02, 1.797735385795923291e-01, 1.559290226426774673e-01, 2.419983049486077939e-02, 1.149103134968802314e-01, 1.316695113179386645e-01, 2.809865797462164638e-02, -3.362278028240132943e-02, -5.462302132542577737e-02, -1.791642018742141754e-02, 
1.584181228437566702e-01, 5.492220931165039399e-01, 4.289890033746719677e-02, -1.945493226151185501e-02, -1.787176592994953184e-02, -3.959774133299310411e-02, 4.959910709257284167e-02, -9.276110640974641330e-02, 1.590593643804124463e-02, 5.503618071624150759e-02, 1.086858969540606956e-01, -4.682124773120693167e-02, 
6.797437144621544247e-01, 6.970072947840648681e-01, -1.830629162130545662e-01, 6.425082611011749545e-02, 3.076470281563782605e-02, -6.532837181700902607e-02, -1.373281241026626243e-01, -1.089509141841194101e-01, 1.513486290972121950e-01, 1.539797249775259336e-01, -7.162624852471173587e-02, 9.427191607165327780e-02, 
5.686454757000063420e-01, 3.915834343141560425e-01, 6.497806469242496663e-02, -4.677963088240316009e-02, 2.629193879657172953e-02, -3.180460142814777597e-02, 1.277405331606255023e-01, -6.006261220254767441e-02, 1.457593650136631835e-01, 4.920206501164305080e-02, -1.801247020993131109e-02, 9.017486445540680295e-02, 
6.142656985244754342e-01, 7.476744595850988162e-01, -6.322500651445467357e-02, -3.555624608972027170e-03, 1.430629091870904701e-01, -4.433601313549338958e-03, 2.324042655443378166e-02, -8.421411167478559667e-02, -1.666577327619911484e-03, 3.988525855201962428e-02, -1.423021772257667891e-02, -5.743603516248411284e-02, 
